lbl,CUST NO.,READY TIME,XCOORD.,YCOORD.,DEMAND,DUE DATE,SERVICE TIME
9,68,457,80,97,10,518,90
9,76,555,78,92,30,610,90
10,21,72,109,131,20,141,90
10,23,140,115,134,30,199,90
10,182,234,119,139,20,298,90
10,75,334,119,136,30,384,90
10,163,417,120,136,10,482,90
10,194,517,121,134,20,567,90
10,145,608,122,131,20,661,90
10,195,692,119,130,20,765,90
10,52,782,118,131,20,857,90
10,92,870,116,132,10,953,90
11,32,84,129,9,10,147,90
11,171,153,135,6,30,210,90
11,65,250,135,3,20,300,90
11,86,331,135,0,10,405,90
11,115,426,136,0,30,491,90
11,94,522,137,3,20,581,90
11,51,611,137,6,10,678,90
11,174,723,139,10,30,756,90
11,136,797,133,12,10,874,90
11,189,895,131,11,10,960,90
12,45,19,89,73,10,94,90
12,178,88,91,78,10,141,90
12,27,178,93,75,30,238,90
12,173,278,95,77,10,325,90
12,154,351,96,74,10,437,90
12,24,467,98,70,10,511,90
12,61,556,94,70,20,610,90
12,100,647,94,72,20,703,90
12,64,741,94,73,10,791,90
12,179,829,91,71,20,890,90
12,109,925,88,72,30,979,90
13,93,51,28,99,10,93,90
13,55,115,26,105,40,179,90
13,135,206,28,107,20,275,90
13,58,306,21,115,10,376,90
13,184,401,31,112,20,481,90
13,199,506,34,108,10,566,90
13,37,602,32,106,10,657,90
13,81,683,34,104,10,760,90
13,138,776,36,105,20,852,90
13,137,877,35,102,10,938,90
13,183,976,35,99,20,1025,90
14,170,65,118,114,10,126,90
14,134,128,119,114,20,185,90
14,50,221,121,112,20,277,90
14,156,307,122,113,20,374,90
14,112,405,123,112,20,459,90
14,168,507,126,112,10,543,90
14,79,595,127,112,20,636,90
14,29,677,127,108,10,743,90
14,87,778,125,108,20,825,90
14,42,870,121,110,30,923,90
14,123,972,118,108,10,1008,90
15,190,55,28,33,20,128,90
15,5,128,25,26,20,179,90
15,10,219,24,26,20,271,90
15,193,311,21,26,20,365,90
15,46,405,21,25,20,453,90
15,128,494,22,22,10,550,90
15,106,583,24,24,10,647,90
15,167,673,30,24,20,748,90
15,34,772,30,27,10,835,90
15,95,865,29,28,10,925,90
15,158,960,30,31,20,1016,90
16,60,77,1,34,20,132,90
16,82,148,2,28,10,199,90
16,180,241,0,27,30,292,90
16,84,333,1,24,10,385,90
16,191,414,4,23,10,491,90
16,125,516,6,25,10,574,90
16,4,616,4,28,10,661,90
16,72,693,4,30,40,768,90
17,177,86,16,138,10,142,90
17,3,147,10,137,30,219,90
17,88,234,8,138,30,316,90
17,8,351,6,135,40,386,90
17,186,433,3,135,20,491,90
17,127,526,2,132,10,584,90
17,98,629,10,134,10,677,90
17,157,712,14,131,10,784,90
18,120,93,86,102,10,159,90
18,19,186,85,106,20,253,90
18,192,275,87,108,20,350,90
18,196,384,91,108,10,430,90
18,97,465,92,107,30,532,90
18,96,656,94,105,10,728,90
18,130,754,94,104,10,813,90
18,28,845,90,104,20,910,90
18,74,933,90,101,10,1008,90
18,149,1036,91,95,20,1097,90
19,164,49,97,29,30,119,90
19,66,110,97,28,20,170,90
19,12,196,95,35,10,252,90
19,147,202,96,26,10,262,90
19,160,287,99,26,40,363,90
19,47,392,99,28,30,442,90
19,91,480,98,31,20,541,90
19,70,577,103,34,30,636,90
20,133,38,99,96,10,93,90
20,48,101,101,96,10,160,90
